uprava,opstina,naselje,ustanova,naziv,ulica,broj,postanski_broj,tip_lokacije
Kruševac,Brus,Strojinci,PU Pahuljice,Strojinci,Strojinci,bb,37223,Izdvojena lokacija
Leskovac,Bujanovac,Bujanovac,PU Naša radost,Predškolska ustanova Naša radost,V. KARADžIĆA,bb,17520,Matična lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Zvončić,Vlade Danilovića,9,14000,Matična lokacija
Valjevo,Valjevo - grad,Babina Luka,PU Milica Nožica,OŠ Babina Luka,Babina Luka,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Beloševac,PU Milica Nožica,OŠ Beloševac,Beloševac,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Brankovina,PU Milica Nožica,Vrtić Brankovina,Brankovina,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Kolibri,Stevana Borote,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Vidra,Suvoborska,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Hajdi,Hajduk Veljkova,19,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Bubamara,Podgorska,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Centralna kuhinja,Na Milivoja Bjelice,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,OŠ Sestre Ilić,Milovana Glišića,45,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Naša radost,Naselje Milivoja Bjelice,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,OŠ Valjevska Loznica,Valjevska Loznica,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Bambi,Naselje oslobodilaca Valjeva,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Anđeli čuvari,Karađorđeva,35,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Dr Mihailo Stupar,Sinđelićeva,50,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,OŠ Nada Purić,Vladike Nikolaja,33,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Vrtić Pčelica,Peti Puk,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,Opšta bolnica Valjevo,Obrena Nikolića,5,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Valjevo,PU Milica Nožica,OŠ Stave,Stave,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Gola Glava,PU Milica Nožica,OŠ Gola Glava,Gola Glava,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Gornja Bukovica,PU Milica Nožica,OŠ Gornja Bukovica,Gornja Bukovica,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Divci,PU Milica Nožica,OŠ Divci,Divci,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Divci,PU Milica Nožica,OŠ Rabrovica,Rabrovica,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Dračić,PU Milica Nožica,OŠ Dračić,Dračić,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Dupljaj,PU Milica Nožica,OŠ Dupljaj,Dupljaj,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Žabari,PU Milica Nožica,OŠ Žabari,Žabari,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Zlatarić,PU Milica Nožica,OŠ Zlatarić,Zlatarić,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Joševa,PU Milica Nožica,OŠ Joševa,Joševa,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Kamenica,PU Milica Nožica,Vrtić Kamenica,Valjevska Kamenica,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Klanica,PU Milica Nožica,OŠ Klanica,Klanica,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Kotešica,PU Milica Nožica,OŠ Kotešica,Kotešica,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Popučke,PU Milica Nožica,OŠ Popučke,Popuke,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Prijezdić,PU Milica Nožica,OŠ Prijezdić,Prijezdić,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Pričević,PU Milica Nožica,OŠ Pričević,Pričević,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Stubo,PU Milica Nožica,OŠ Stubo,Stubo,bb,14000,Izdvojena lokacija
Valjevo,Valjevo - grad,Tubravić,PU Milica Nožica,OŠ Poćuta,Poćuta,bb,14000,Izdvojena lokacija
Kruševac,Varvarin,Varvarin,PU Naša radost,Ustanova za predškolsko vaspitanje i obrazovanje Naša radost,Slobode b.b.,b.b.,37260,Matična lokacija
Kruševac,Varvarin,Bačina,PU Naša radost,PU Naša radost,Cela ulica,b.b.,37265,Izdvojena lokacija
Kruševac,Varvarin,Bošnjane,PU Naša radost,PU Naša radost 1,Cela ulica,b.b.,37262,Izdvojena lokacija
Kruševac,Varvarin,Gornji Katun,PU Naša radost,PU Naša radost 2,Cela ulica,b.b.,37260,Izdvojena lokacija
Kruševac,Varvarin,Donji Katun,PU Naša radost,PU Naša radost 3,Cela ulica,b.b.,37260,Izdvojena lokacija
Kruševac,Varvarin,Donji Krčin,PU Naša radost,PU Naša radost 4,Cela ulica,b.b.,37258,Izdvojena lokacija
Kruševac,Varvarin,Zalogovac,PU Naša radost,PU Naša radost 5,Cela ulica,b.b.,37257,Izdvojena lokacija
Kruševac,Varvarin,Izbenica,PU Naša radost,PU Naša radost 6,Cela ulica,b.b.,37265,Izdvojena lokacija
Kruševac,Varvarin,Maskare,PU Naša radost,PU Naša radost 8,Cela ulica,b.b.,37262,Izdvojena lokacija
Kruševac,Varvarin,Obrež,PU Naša radost,PU Naša radost 9,Mirka Tomića,b.b.,37266,Izdvojena lokacija
Kruševac,Varvarin,Orašje,PU Naša radost,PU Naša radost 7,Cela ulica,b.b.,37265,Izdvojena lokacija
Požarevac,Velika Plana,Velika Plana,PU Dečje carstvo,Dečje carstvo,Bulevar Despota Stefana,38,11320,Matična lokacija
Požarevac,Velika Plana,Velika Plana,PU Dečje carstvo,Maslačak,Vite Cvetkovića,1,11320,Izdvojena lokacija
Požarevac,Velika Plana,Velika Plana,PU Dečje carstvo,Snupi,10.oktobra,52,11320,Izdvojena lokacija
Požarevac,Velika Plana,Velika Plana,PU Dečje carstvo,Pečurka,Bulevar oslobođenja,97,11320,Izdvojena lokacija
Požarevac,Velika Plana,Veliko Orašje,PU Dečje carstvo,Ljubičica,Nemanjina,bb,11323,Izdvojena lokacija
Požarevac,Velika Plana,Donja Livadica,PU Dečje carstvo,Miki i Mini,Nikole Tesle,bb,11326,Izdvojena lokacija
Požarevac,Velika Plana,Krnjevo,PU Dečje carstvo,Zvončići,Nikole Pašića,4,11319,Izdvojena lokacija
Požarevac,Velika Plana,Krnjevo,PU Dečje carstvo,Mačak u čizmama,Bulevar oslobođenja,bb,11319,Izdvojena lokacija
Požarevac,Velika Plana,Lozovik,PU Dečje carstvo,Pčelica,JNA,bb,11317,Izdvojena lokacija
Požarevac,Velika Plana,Markovac,PU Dečje carstvo,Patuljak,6.oktobra,bb,11325,Izdvojena lokacija
Požarevac,Velika Plana,Miloševac,PU Dečje carstvo,Mladost,Moravska,bb,11317,Izdvojena lokacija
Požarevac,Velika Plana,Novo Selo,PU Dečje carstvo,Bambi,Kralja Petra Prvog,bb,11324,Izdvojena lokacija
Požarevac,Velika Plana,Radovanje,PU Dečje carstvo,Pinokio,Karađorđeva,11,11320,Izdvojena lokacija
Požarevac,Velika Plana,Rakinac,PU Dečje carstvo,Leptirić,Aleksandra Marinkovića,bb,11327,Izdvojena lokacija
Požarevac,Velika Plana,Staro Selo,PU Dečje carstvo,Lane,Bulevar oslobođenja,bb,11324,Izdvojena lokacija
Požarevac,Velika Plana,Trnovče,PU Dečje carstvo,Puž,Moravska,bb,11318,Izdvojena lokacija
Požarevac,Veliko Gradište,Veliko Gradište,PU Majski cvet,Centralna ustanova,Boška Vrebalova,1,12220,Matična lokacija
Požarevac,Veliko Gradište,Desine,PU Majski cvet,Desine,Desine,bb,12253,Izdvojena lokacija
Požarevac,Veliko Gradište,Zatonje,PU Majski cvet,Zatonje,Zatonje,bb,12220,Izdvojena lokacija
Požarevac,Veliko Gradište,Kisiljevo,PU Majski cvet,Kisiljevo,Kisiljevo,bb,12226,Izdvojena lokacija
Požarevac,Veliko Gradište,Kurjače,PU Majski cvet,Kurjače,Kurjače,bb,12221,Izdvojena lokacija
Požarevac,Veliko Gradište,Majilovac,PU Majski cvet,Majilovac,Majilovac,bb,12221,Izdvojena lokacija
Požarevac,Veliko Gradište,Makce,PU Majski cvet,Makce,Makce,bb,12254,Izdvojena lokacija
Požarevac,Veliko Gradište,Požeženo,PU Majski cvet,Požeženo,Požeženo,bb,12220,Izdvojena lokacija
Požarevac,Veliko Gradište,Sirakovo,PU Majski cvet,Sirakovo,Sirakovo,bb,12221,Izdvojena lokacija
Požarevac,Veliko Gradište,Topolovnik,PU Majski cvet,Topolovnik,Maršala Tita,bb,12226,Izdvojena lokacija
Požarevac,Veliko Gradište,Carevac,PU Majski cvet,Carevac,Carevac,bb,12253,Izdvojena lokacija
Valjevo,Vladimirci,Vladimirci,PU Suncokreti,Predškolska ustanova Suncokreti Vladimirci,Svetog Save,74,15225,Matična lokacija
Valjevo,Vladimirci,Debrc,PU Suncokreti,Vrtić Debrc,Beogradski put,bb,15214,Izdvojena lokacija
Leskovac,Vladičin Han,Vladičin Han,PU Pčelica,PU Pčelica,Ratka Pavlovića,bb,17510,Matična lokacija
Leskovac,Vladičin Han,Vladičin Han,PU Pčelica,PU Pčelica-Zabavište,Bore Stankovića,15,17510,Izdvojena lokacija
Leskovac,Vladičin Han,Žitorađe,PU Pčelica,PU Pčelica-Žitorađe,Žitorađe,bb,17510,Izdvojena lokacija
Leskovac,Vladičin Han,Stubal,PU Pčelica,PU Pčelica-Stubal,Stubal,bb,17512,Izdvojena lokacija
Leskovac,Vladičin Han,Suva Morava,PU Pčelica,PU Pčelica-Suva Morava,Suva Morava,bb,17510,Izdvojena lokacija
Leskovac,Vlasotince,Vlasotince,PU Milka Dimanić,DEČIJA RADOST,12.brigade,34,16210,Matična lokacija
Leskovac,Vlasotince,Batulovce,PU Milka Dimanić,PU Milka Dimanić- Batulovce,Batulovce,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Boljare,PU Milka Dimanić,PU Milka Dimanić-Boljare,Boljare,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Vlasotince,PU Milka Dimanić,"Kolibri,",Bore Stankovića,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Donja Lopušnja,PU Milka Dimanić,PU Milka Dimanić- Donja Lopušnja,Donja Lopušnja,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Donji Dejan,PU Milka Dimanić,PU Milka Dimanić-Donji Dejan,Donji Dejan,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Jakovljevo,PU Milka Dimanić,PU Milka Dimanić-Jakovljevo,Jakovljevo,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Jastrebac,PU Milka Dimanić,PU Milka Dimanić- Jastrebac,Jastrebac,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Konopnica,PU Milka Dimanić,PU Milka Dimanić- Konopnica,Konopnica,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Kruševica,PU Milka Dimanić,PU Milka Dimanić- Kruševica,Kruševica,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Ladovica,PU Milka Dimanić,PU Milka Dimanić-Ladovica,Ladovica,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Lipovica,PU Milka Dimanić,PU Milka Dimanić-Lipovica,Lipovica,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Orašje,PU Milka Dimanić,PU Milka Dimanić-Orašje,Orašje,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Prilepac,PU Milka Dimanić,Lane,Prilepac,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Ravni Del,PU Milka Dimanić,PU Milka Dimanić-Ravni Del,Ravni Del,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Svođe,PU Milka Dimanić,PU Milka Dimanić-Svođe,Svođe,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Stajkovce,PU Milka Dimanić,Pčelica,Stajkovce,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Tegošnica,PU Milka Dimanić,PU Milka Dimanić-Tegošnica,Tegošnica,bb,16210,Izdvojena lokacija
Leskovac,Vlasotince,Šišave,PU Milka Dimanić,PU Milka Dimanić- Šišava,Šišava,bb,16210,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,PU Naše dete,Cara Dušana,22,17500,Matična lokacija
Leskovac,Vranje,Aleksandrovac,PU Naše dete,Vaspitna grupa Aleksandrovac,Aleksandrovac,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Barelić,PU Naše dete,Vaspitna grupa Barelić,Barelić,bb,17508,Izdvojena lokacija
Leskovac,Vranje,Bresnica,PU Naše dete,Vaspitna grupa Bresnica,Bresnica,bb,17500,Izdvojena lokacija
Leskovac,Vranje,Buštranje,PU Naše dete,Vaspitna grupa Buštranje,Buštranje,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Vlase,PU Naše dete,Vaspitna grupa Vlase,Selo Vlase,bb,17507,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Dečji vrtić Pčelica,Miodraga Stojkovića,2,17500,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Dečji vrtić Čarolija,Romanijska,bb,17500,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Vaspitna grupa u Opštoj bolnici Vranje,Jovana Jankovića Lunge,1,17501,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Dečji vrtić Naše dete,Moše Pijade,10,17500,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Dečji vrtić Boško Buha,Jastrebačka,1,17500,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Vaspitne grupe pri OŠ Dositej Obradović,Omladinska,11,17500,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Dečji vrtić Sunce,Prvog maja,bb,17500,Izdvojena lokacija
Leskovac,Vranje,Vranje,PU Naše dete,Dečji vrtić Dečja radost,Kneza Miloša,80,17500,Izdvojena lokacija
Leskovac,Vranje,Vrtogoš,PU Naše dete,Vaspitna grupa Vrtogoš,Vrtogoš,bb,17521,Izdvojena lokacija
Leskovac,Vranje,Golemo Selo,PU Naše dete,Vaspitna grupa Golemo Selo,s Golemo Selo,bb,17507,Izdvojena lokacija
Leskovac,Vranje,Gornji Neradovac,PU Naše dete,Vaspitna grupa Neradovac,Gornji Neradovac,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Donje Žapsko,PU Naše dete,Vaspitna grupa Donje Žapsko,Donje Žapsko,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Donje Trebešinje,PU Naše dete,Vaspitna grupa Donje Trebešinje,Donje Trebešinje,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Dubnica,PU Naše dete,Vaspitna grupa Dubnica,Dubnica,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Zlatokop,PU Naše dete,Vaspitna grupa Zlatokop,Zlatokop,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Katun,PU Naše dete,Vaspitna grupa Katun,Katun,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Moštanica,PU Naše dete,Vaspitna grupa Moštanica,Moštanica,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Pavlovac,PU Naše dete,Vaspitna grupa Pavlovac,Pavlovac,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Rataje,PU Naše dete,Vaspitna grupa Rataje,Rataje,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Ristovac,PU Naše dete,Vaspitna grupa Ristovac,Ristovac,bb,17521,Izdvojena lokacija
Leskovac,Vranje,Tibužde,PU Naše dete,Vaspitna grupa Tibužde,Tibužde,bb,17501,Izdvojena lokacija
Leskovac,Vranje,Ćukovac,PU Naše dete,Vaspitna grupa Ćukovac,Ćukovac,bb,17501,Izdvojena lokacija
Leskovac,Vranjska Banja,Vranjska Banja,PU Naše dete,Dečji vrtić Bambi,Burdinci,bb,17542,Izdvojena lokacija
Leskovac,Vranjska Banja,Korbevac,PU Naše dete,Vaspitna grupa Korbevac,Korbevac,bb,17542,Izdvojena lokacija
Leskovac,Vranjska Banja,Kriva Feja,PU Naše dete,Dečji vrtić Kriva Feja,Kriva Feja,bb,17543,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Vrnjačka Banja,PU Radost,Radost,HEROJA ČAJKE,20,36210,Matična lokacija
Kraljevo,Vrnjačka Banja,Vraneši,PU Radost,VRANEŠI,/,bb,36215,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Vrnjačka Banja,PU Radost,KOLIBRI,Dušana Petrovića Šaneta,bb,36210,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Vrnjačka Banja,PU Radost,PISKAVAC,/,bb,36210,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Vrnjci,PU Radost,VRNjCI,Železnička,26,36217,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Vrnjci,PU Radost,VRNjCI ppp,/,bb,36217,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Gračac,PU Radost,GRAČAC ppp,/,bb,36215,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Lipova,PU Radost,LIPOVA ppp,/,bb,36210,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Novo Selo,PU Radost,NOVO SELO,/,bb,36216,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Novo Selo,PU Radost,PRINCEZA KATARINA,/,bb,36216,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Otroci,PU Radost,OTROCI ppp,/,bb,36215,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Podunavci,PU Radost,PODUNAVCI,/,bb,36215,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Rsavci,PU Radost,RSAVCI ppp,/,bb,36215,Izdvojena lokacija
Kraljevo,Vrnjačka Banja,Štulac,PU Radost,ŠTULAC,/,bb,36217,Izdvojena lokacija
Niš,Gadžin Han,Gadžin Han,PU Prva radost,Predškolska ustanova Prva radost,Svetog Save,bb,18240,Matična lokacija
Niš,Gadžin Han,Semče,PU Prva radost,izdvojeno odeljenje Semče,/,bb,18245,Izdvojena lokacija
Niš,Gadžin Han,Toponica,PU Prva radost,izdvojeno odeljenje Toponica,/,bb,18244,Izdvojena lokacija
Požarevac,Golubac,Golubac,PU Lasta,Predškolska ustanova Lasta,Kapetan Mišina,bb,12223,Matična lokacija
Čačak,Gornji Milanovac,Gornji Milanovac,PU Sunce,Predškolska ustanova Sunce - Objekat I,Vuka Karadžića,4,32300,Matična lokacija
Čačak,Gornji Milanovac,Gornji Milanovac,PU Sunce,Predškolska ustanova Sunce Objekat III,Kragujevačka,bb,32300,Izdvojena lokacija
Čačak,Gornji Milanovac,Gornji Milanovac,PU Sunce,Predškolska ustanova Sunce - Objekat Aneks,Vuka Karadžića,6,32300,Izdvojena lokacija
Čačak,Gornji Milanovac,Gornji Milanovac,PU Sunce,Predškolska ustanova Sunce Objekat IV,Lole Ribara,3,32300,Izdvojena lokacija
Čačak,Gornji Milanovac,Gornji Milanovac,PU Sunce,Predškolska ustanova Sunce Objekat II,Železnička,bb,32300,Izdvojena lokacija
Čačak,Gornji Milanovac,Pranjani,PU Sunce,Predškolska ustanova Sunce objekat u Pranjanima,Pranjani,bb,32308,Izdvojena lokacija
Čačak,Gornji Milanovac,Rudnik,PU Sunce,Predškolska ustanova Sunce Objekat Rudnik,Rudnik,bb,32313,Izdvojena lokacija
Jagodina,Despotovac,Despotovac,PU Rada Miljković,Predškolska ustanova ''Rada Miljković'',BELjANIČKA,1,35213,Matična lokacija
Jagodina,Despotovac,Veliki Popović,PU Rada Miljković,Predškolska ustanova ''Rada Miljković'' Objekat ''Leptirić'''''',Veliki Popović,bb,35223,Izdvojena lokacija
Jagodina,Despotovac,Jasenovo,PU Rada Miljković,Predškolska ustanova ''Rada Miljković'' Objekat ''Sunce''',Jasenovo,bb,35241,Izdvojena lokacija
Jagodina,Despotovac,Lomnica,PU Rada Miljković,Predškolska ustanova ''Rada Miljković'' Objekat ''Neven'',Lomnica,bb,35213,Izdvojena lokacija
Jagodina,Despotovac,Resavica,PU Rada Miljković,Predškolska ustanova ''Rada Miljković'' Objekat ''Zujalica'',Ivo Lole Ribara,bb,35237,Izdvojena lokacija
Niš,Dimitrovgrad,Dimitrovgrad,PU 8. septembar,PU8.SEPTEMBAR,Svetosavska,2,18320,Matična lokacija
Niš,Dimitrovgrad,Dimitrovgrad,PU 8. septembar,Leptirić,Boško Buha,bb,18320,Izdvojena lokacija
Niš,Dimitrovgrad,Željuša,PU 8. septembar,Kolibri,Željuša,bb,18320,Izdvojena lokacija
Niš,Doljevac,Doljevac,PU Lane,Predškolska ustanova Lane,dr.Mihajla Timotijevića,3,18410,Matična lokacija
Niš,Doljevac,Belotinac,PU Lane,Predškolska ustanova Lane B,bb,bb,18410,Izdvojena lokacija
Niš,Doljevac,Orljane,PU Lane,Predškolska ustanova Lane O,bb,bb,18410,Izdvojena lokacija
Niš,Doljevac,Pukovac,PU Lane,Predškolska ustanova Lane P,bb,bb,18410,Izdvojena lokacija
Požarevac,Žabari,Žabari,PU Moravski cvet,Predškolska ustanova Moravski cvet,Dragoslava Vesića,12,12374,Matična lokacija
Požarevac,Žabari,Aleksandrovac,PU Moravski cvet,Pčelica,Mite apotekar,bb,12370,Izdvojena lokacija
Požarevac,Žagubica,Žagubica,PU Poletarac,Predškolska ustanova Poletarac,HOMOLjSKA,bb,12320,Matična lokacija
Požarevac,Žagubica,Bliznak,PU Poletarac,PU Poletarac - Bliznak,Bliznak,bb,12316,Izdvojena lokacija
Požarevac,Žagubica,Vukovac,PU Poletarac,PU Poletarac - Vukovac,Vukovac,bb,12318,Izdvojena lokacija
Požarevac,Žagubica,Krepoljin,PU Poletarac,PU Poletarac - Krepoljin,ul. Cara Lazara,84,12316,Izdvojena lokacija
Požarevac,Žagubica,Krupaja,PU Poletarac,PU Poletarac - Krupaja,Krupaja,bb,12316,Izdvojena lokacija
Požarevac,Žagubica,Laznica,PU Poletarac,PU Poletarac - Laznica,Laznica,bb,12321,Izdvojena lokacija
Požarevac,Žagubica,Milanovac,PU Poletarac,PU Poletarac - Milanovac,Milanovac,bb,12316,Izdvojena lokacija
Požarevac,Žagubica,Milatovac,PU Poletarac,PU Poletarac - Milatovac,Milatovac,bb,12320,Izdvojena lokacija
Požarevac,Žagubica,Osanica,PU Poletarac,PU Poletarac - Osanica,Osanica,bb,12317,Izdvojena lokacija
Požarevac,Žagubica,Ribare,PU Poletarac,PU Poletarac - Ribare,Ribare,bb,12318,Izdvojena lokacija
Požarevac,Žagubica,Sige,PU Poletarac,PU Poletarac - Sige,Sige,bb,12316,Izdvojena lokacija
Požarevac,Žagubica,Suvi Do,PU Poletarac,PU Poletarac - Suvi Do,Suvi Do,bb,12322,Izdvojena lokacija
Niš,Žitorađa,Žitorađa,PU Prva radost,Predškolska ustanova Prva radostŽitorađa,Vojvode Mišića,3,18412,Matična lokacija
Niš,Žitorađa,Donje Crnatovo,PU Prva radost,Osnovna škola Toplički heroji Donje crnatovo,/,/,18414,Izdvojena lokacija
Niš,Žitorađa,Držanovac,PU Prva radost,Osnovna škola Toplički heroji Držanovac,/,/,18413,Izdvojena lokacija
Niš,Žitorađa,Jasenica,PU Prva radost,Osnovna škola Toplički heroji Jasenica,/,/,18412,Izdvojena lokacija
Niš,Žitorađa,Lukomir,PU Prva radost,Osnovna škola Toplički heroji Lukomir,/,/,18412,Izdvojena lokacija
Niš,Žitorađa,Pejkovac,PU Prva radost,Osnovna škola Toplički heroji Pejkovac,/,/,18413,Izdvojena lokacija
Niš,Žitorađa,Pejkovac,PU Prva radost,Dom Zdravlja,/,/,18413,Izdvojena lokacija
Niš,Žitorađa,Samarinovac,PU Prva radost,Osnovna škola Toplički heroji Samarinovac,/,/,18413,Izdvojena lokacija
Zaječar,Zaječar - grad,Zaječar,PU Đulići,PU Đulići Zaječar-vrtić Đurđevak,Naselje Kraljevica,bb,19000,Matična lokacija
Zaječar,Zaječar - grad,Veliki Izvor,PU Đulići,Igraonica Izvorčić,Oslobođenje,8,19206,Izdvojena lokacija
Zaječar,Zaječar - grad,Grljan,PU Đulići,Vrtić Plamenak,Zaječarska,2,19341,Izdvojena lokacija
Zaječar,Zaječar - grad,Zaječar,PU Đulići,Vrtić Maslačak,Deveta srpska brigada,bb,19000,Izdvojena lokacija
Zaječar,Zaječar - grad,Zaječar,PU Đulići,Vrtić Zdravac,Kostadin Kostadinović Čauš,10,19000,Izdvojena lokacija
Zaječar,Zaječar - grad,Zaječar,PU Đulići,Vrtić Svitac,Naselje Popova plaža,bb,19000,Izdvojena lokacija
Zaječar,Zaječar - grad,Zaječar,PU Đulići,Vrtić Ljiljan,Omladinska,bb,19000,Izdvojena lokacija
Čačak,Ivanjica,Ivanjica,PU Bajka Ivanjica,"Predškolska ustanova ,,Bajka''",Nade Popović,48,32250,Matična lokacija
Čačak,Ivanjica,Bukovica,PU Bajka Ivanjica,"PU ,,Bajka ,objekat Pahuljica",Bukovica,b.b.,32251,Izdvojena lokacija
Čačak,Ivanjica,Ivanjica,PU Bajka Ivanjica,"PU ,,Bajka , objekat Zvončica",Mrkočevac,b.b.,32250,Izdvojena lokacija
Zaječar,Kladovo,Kladovo,PU Neven,PU Neven,22. septembra,54,19320,Matična lokacija
Zaječar,Knjaževac,Knjaževac,PU Bajka,vrtić Crvenkapa,Kaplarova,6,19350,Matična lokacija
Zaječar,Knjaževac,Kalna,PU Bajka,Kalna,Kalna,bb,19353,Izdvojena lokacija
Zaječar,Knjaževac,Knjaževac,PU Bajka,Vrtić Naša radost,Pionirska,2,19350,Izdvojena lokacija
Zaječar,Knjaževac,Knjaževac,PU Bajka,OŠ Vuk Karadžić,Omladinska,3,19350,Izdvojena lokacija
